Date, Open, High, Low, Close, Adj, Volume
Aug 11 2023,3448.80,3438.10,3466.65,3414.00,1.68M,0.19%
Aug 10 2023,3442.10,3450.00,3464.90,3430.05,1.10M,-0.59%
Aug 09 2023,3462.50,3464.90,3467.00,3425.05,1.79M,-0.23%
Aug 08 2023,3470.60,3484.05,3489.95,3456.60,1.63M,-0.39%
Aug 07 2023,3484.05,3453.95,3488.00,3441.25,1.85M,1.18%
Aug 04 2023,3443.55,3401.25,3471.00,3401.25,2.25M,1.28%
Aug 03 2023,3399.95,3420.00,3433.25,3368.00,2.03M,-1.18%
Aug 02 2023,3440.65,3434.95,3446.40,3413.60,1.91M,-0.33%
Aug 01 2023,3452.05,3415.00,3460.00,3415.00,1.96M,0.89%
Jul 31 2023,3421.45,3364.40,3426.65,3360.90,2.74M,1.97%
Jul 28 2023,3355.40,3385.00,3393.70,3331.00,2.60M,-1.22%
Jul 27 2023,3396.90,3394.95,3411.65,3385.05,1.70M,0.25%
Jul 26 2023,3388.30,3400.35,3420.85,3385.00,1.07M,-0.32%
Jul 25 2023,3399.15,3397.50,3406.80,3380.20,1.27M,0.13%
Jul 24 2023,3394.75,3381.00,3413.45,3372.10,1.68M,0.79%
Jul 21 2023,3368.30,3404.05,3434.90,3359.05,3.77M,-2.74%
Jul 20 2023D,3463.30,3453.10,3478.90,3436.05,1.72M,-0.19%
Jul 19 2023,3470.05,3500.00,3516.85,3445.65,2.41M,-0.77%
Jul 18 2023,3496.85,3476.00,3524.00,3465.00,2.60M,0.15%
Jul 17 2023,3491.70,3510.00,3549.90,3477.05,2.74M,-0.65%
Jul 14 2023,3514.65,3365.00,3524.85,3352.00,6.31M,5.21%
Jul 13 2023,3340.55,3284.00,3367.45,3272.75,4.59M,2.47%
Jul 12 2023E,3259.90,3280.95,3289.15,3250.10,1.52M,-0.38%
Jul 11 2023,3272.40,3295.00,3295.00,3260.80,1.11M,0.01%
Jul 10 2023,3271.95,3324.75,3324.75,3265.20,1.41M,-1.72%
Jul 07 2023,3329.25,3302.00,3356.90,3302.00,1.79M,0.19%
Jul 06 2023,3322.90,3306.55,3328.45,3302.00,1.85M,0.09%
Jul 05 2023,3319.95,3320.00,3329.00,3305.00,1.45M,0.34%
Jul 04 2023,3308.85,3290.00,3315.00,3277.30,1.66M,1.12%
Jul 03 2023,3272.30,3314.30,3318.80,3268.75,1.69M,-0.91%
Jun 30 2023,3302.25,3220.00,3310.00,3214.10,2.67M,2.70%
Jun 28 2023,3215.45,3208.00,3230.95,3193.40,1.58M,0.57%
Jun 27 2023,3197.35,3202.00,3209.65,3182.30,863.54K,0.24%
Jun 26 2023,3189.65,3205.00,3213.90,3173.00,1.98M,-0.83%
Jun 23 2023,3216.35,3237.30,3249.40,3209.15,1.12M,-0.68%
Jun 22 2023,3238.50,3260.00,3267.65,3230.10,1.53M,-0.60%
Jun 21 2023,3258.20,3250.00,3261.40,3223.95,1.65M,0.94%
Jun 20 2023,3227.70,3214.00,3232.50,3201.05,1.53M,0.54%
Jun 19 2023,3210.40,3190.00,3214.90,3175.00,1.47M,1.12%
Jun 16 2023,3174.90,3197.00,3199.40,3156.00,4.16M,-1.29%
Jun 15 2023D,3216.30,3245.30,3247.45,3210.00,2.27M,-1.07%
Jun 14 2023,3251.05,3243.70,3255.85,3225.85,1.66M,0.23%
Jun 13 2023,3243.70,3260.00,3265.00,3239.00,1.37M,-0.10%
Jun 12 2023,3246.90,3215.00,3254.40,3211.00,2.32M,1.17%
Jun 09 2023,3209.30,3245.00,3250.00,3205.35,1.78M,-0.84%
Jun 08 2023,3236.45,3261.00,3270.00,3233.00,1.76M,-1.17%
Jun 07 2023,3274.90,3253.00,3278.85,3241.00,1.57M,1.32%
Jun 06 2023,3232.30,3280.00,3288.85,3220.60,2.02M,-1.72%
Jun 05 2023,3288.90,3315.00,3327.00,3285.05,1.86M,-0.51%
Jun 02 2023,3305.60,3326.25,3335.90,3297.45,2.03M,-0.55%
Jun 01 2023,3324.00,3314.00,3340.00,3297.50,1.18M,1.05%
May 31 2023,3289.50,3309.00,3327.70,3265.15,5.82M,-0.81%
May 30 2023,3316.20,3315.00,3326.95,3301.35,1.34M,-0.12%
May 29 2023,3320.35,3360.80,3372.00,3312.00,1.21M,-0.26%
May 26 2023,3328.90,3293.50,3338.65,3291.00,1.79M,1.07%
May 25 2023,3293.50,3294.00,3306.00,3267.10,1.37M,-0.30%
May 24 2023,3303.35,3276.00,3317.20,3276.00,1.02M,0.19%
May 23 2023,3297.05,3306.00,3327.95,3290.10,1.69M,-0.05%
May 22 2023,3298.70,3230.00,3308.45,3217.05,1.33M,2.35%
May 19 2023,3222.85,3210.00,3234.50,3203.05,1.15M,0.72%
May 18 2023,3199.85,3225.95,3228.95,3195.00,1.37M,-0.28%
May 17 2023,3208.70,3255.95,3280.00,3198.25,1.59M,-1.52%
May 16 2023,3258.15,3256.20,3285.00,3250.45,986.31K,0.10%
May 15 2023,3255.05,3284.00,3292.00,3248.35,1.15M,-0.59%
May 12 2023,3274.30,3279.15,3290.00,3260.00,1.03M,-0.24%
May 11 2023,3282.15,3309.00,3309.70,3272.00,1.72M,-0.14%
May 10 2023,3286.80,3290.00,3306.50,3266.05,1.56M,0.11%
May 09 2023,3283.25,3252.60,3298.00,3246.00,1.11M,1.00%
May 08 2023,3250.60,3245.00,3254.85,3231.30,928.24K,0.62%
May 05 2023,3230.70,3220.00,3244.00,3210.05,1.71M,0.31%
May 04 2023,3220.70,3180.15,3224.45,3178.00,1.95M,1.28%
May 03 2023,3179.90,3216.00,3216.00,3173.15,2.47M,-1.23%
May 02 2023,3219.40,3235.00,3235.00,3210.00,2.32M,0.00%
Apr 28 2023,3219.25,3200.40,3227.25,3196.25,2.93M,0.98%
Apr 27 2023,3187.95,3185.00,3199.20,3170.65,2.43M,-0.32%
Apr 26 2023,3198.15,3181.00,3208.40,3181.00,2.00M,0.70%
Apr 25 2023,3176.00,3183.00,3191.20,3147.50,2.02M,0.04%
Apr 24 2023,3174.80,3151.10,3180.95,3126.15,1.64M,0.44%
Apr 21 2023,3160.85,3110.00,3164.45,3100.80,1.93M,1.81%
Apr 20 2023,3104.80,3090.00,3113.00,3078.00,2.42M,0.49%
Apr 19 2023,3089.60,3130.75,3140.00,3071.50,3.30M,-1.31%
Apr 18 2023,3130.75,3154.95,3156.85,3110.60,2.62M,-0.28%
Apr 17 2023,3139.50,3134.10,3163.40,3070.25,5.51M,-1.55%
Apr 13 2023E,3188.85,3210.00,3230.00,3180.00,4.17M,-1.63%
Apr 12 2023,3241.65,3227.95,3260.95,3199.00,2.42M,0.87%
Apr 11 2023,3213.80,3264.00,3272.95,3192.15,2.35M,-1.52%
Apr 10 2023,3263.40,3220.00,3272.00,3215.00,2.20M,1.33%
Apr 06 2023,3220.70,3225.00,3257.35,3215.00,1.70M,-0.59%
Apr 05 2023,3239.80,3185.50,3264.35,3185.50,2.66M,1.24%
Apr 03 2023,3200.00,3224.95,3224.95,3173.75,1.52M,-0.18%
Mar 31 2023,3205.90,3189.95,3213.00,3152.00,2.38M,2.13%
Mar 29 2023,3138.90,3129.00,3150.00,3104.10,1.74M,0.74%
Mar 28 2023,3115.90,3127.00,3149.55,3110.15,1.30M,-0.20%
Mar 27 2023,3122.30,3135.00,3152.75,3106.00,1.52M,0.06%
Mar 24 2023,3120.50,3148.90,3170.00,3106.00,1.33M,-0.13%
Mar 23 2023,3124.65,3114.90,3146.35,3101.00,1.37M,-0.20%
Mar 22 2023,3130.80,3130.05,3143.50,3106.10,1.12M,0.80%
Mar 21 2023,3106.10,3143.30,3156.75,3097.45,1.82M,-1.18%
Mar 20 2023,3143.30,3169.65,3169.65,3095.05,2.29M,-1.13%
Mar 17 2023,3179.30,3150.50,3221.40,3144.00,6.74M,-0.18%
Mar 16 2023,3185.00,3208.00,3219.80,3172.00,1.90M,-0.43%
Mar 15 2023,3198.90,3250.00,3260.35,3192.00,1.78M,-0.50%
Mar 14 2023,3214.95,3280.00,3304.40,3209.40,2.67M,-2.04%
Mar 13 2023,3281.95,3333.00,3369.80,3272.00,1.90M,-1.47%
Mar 10 2023,3331.00,3312.90,3337.25,3290.00,1.02M,-0.18%
Mar 09 2023,3336.85,3385.00,3385.00,3330.85,1.65M,-1.58%
Mar 08 2023,3390.40,3364.00,3396.00,3330.85,1.84M,0.55%
Mar 06 2023,3371.85,3361.90,3404.95,3359.00,1.33M,0.89%
Mar 03 2023,3342.15,3354.00,3358.00,3331.10,1.04M,0.62%
Mar 02 2023,3321.45,3361.00,3369.90,3318.00,1.56M,-1.90%
Mar 01 2023,3385.70,3323.00,3389.00,3315.00,1.67M,2.20%
Feb 28 2023,3312.85,3328.50,3392.00,3299.90,4.12M,-0.57%
Feb 27 2023,3331.85,3390.00,3390.00,3316.00,1.13M,-2.02%
Feb 24 2023,3400.45,3422.50,3433.95,3382.30,977.59K,-0.39%
Feb 23 2023,3413.80,3421.00,3452.40,3408.00,1.44M,0.36%
Feb 22 2023,3401.55,3414.95,3447.00,3395.00,1.22M,-1.43%
Feb 21 2023,3451.00,3494.00,3508.90,3444.75,1.14M,-1.04%
Feb 20 2023,3487.30,3502.00,3522.00,3475.05,1.30M,-0.40%
Feb 17 2023,3501.15,3526.15,3538.90,3490.00,1.06M,-1.60%
Feb 16 2023,3558.05,3527.20,3575.00,3527.00,1.62M,1.06%
Feb 15 2023,3520.65,3487.00,3526.00,3460.15,1.43M,0.59%
Feb 14 2023,3500.10,3505.00,3524.85,3495.00,1.58M,0.51%
Feb 13 2023,3482.40,3549.00,3549.00,3473.40,1.09M,-1.56%
Feb 10 2023,3537.55,3520.00,3542.35,3508.15,1.19M,-0.09%
Feb 09 2023,3540.85,3515.00,3547.60,3505.30,1.66M,0.59%
Feb 08 2023,3520.10,3478.05,3539.90,3478.05,1.99M,1.37%
Feb 07 2023,3472.55,3468.90,3493.00,3461.40,1.46M,0.36%
Feb 06 2023,3459.95,3473.15,3473.15,3436.85,1.14M,-0.64%
Feb 03 2023,3482.30,3504.00,3504.00,3452.90,1.80M,0.63%
Feb 02 2023,3460.40,3427.00,3469.00,3420.10,1.81M,1.53%
Feb 01 2023,3408.35,3363.00,3419.00,3355.00,2.21M,1.48%
Jan 31 2023,3358.70,3449.00,3449.00,3351.00,2.82M,-2.18%
Jan 30 2023,3433.65,3420.00,3458.45,3385.55,1.95M,0.66%
Jan 27 2023,3411.05,3426.00,3446.00,3382.30,1.79M,-0.55%
Jan 25 2023,3429.75,3425.30,3435.00,3405.00,874.11K,-0.19%
Jan 24 2023,3436.30,3425.00,3451.95,3417.30,1.39M,0.63%
Jan 23 2023,3414.90,3388.00,3419.00,3355.60,1.07M,1.54%
Jan 20 2023,3363.10,3365.00,3394.65,3355.60,1.53M,-0.30%
Jan 19 2023,3373.10,3380.00,3387.00,3361.00,1.59M,-0.50%
Jan 18 2023,3390.00,3380.00,3408.95,3372.25,2.42M,0.34%
Jan 17 2023,3378.40,3330.00,3381.80,3321.00,1.69M,1.33%
Jan 16 2023D,3334.05,3317.00,3353.00,3298.05,1.84M,-1.20%
Jan 13 2023,3374.55,3342.90,3379.00,3305.00,1.74M,1.21%
Jan 12 2023,3334.35,3329.00,3350.00,3315.55,2.25M,0.17%
Jan 11 2023,3328.70,3290.10,3349.50,3271.15,2.72M,1.29%
Jan 10 2023,3286.40,3285.00,3298.00,3230.10,3.86M,-1.01%
Jan 09 2023E,3319.95,3229.00,3327.00,3221.15,2.89M,3.38%
Jan 06 2023,3211.55,3300.00,3301.55,3200.00,2.49M,-3.01%
Jan 05 2023,3311.10,3330.20,3337.30,3281.95,1.83M,-0.11%
Jan 04 2023,3314.65,3306.70,3327.35,3286.20,1.23M,0.10%
Jan 03 2023,3311.35,3252.00,3320.00,3245.30,1.25M,1.53%
Jan 02 2023,3261.45,3261.00,3266.85,3235.20,709.55K,0.15%
Dec 30 2022,3256.70,3286.05,3299.00,3246.20,1.16M,-0.37%
Dec 29 2022,3268.75,3231.10,3271.50,3228.00,1.04M,0.36%
Dec 28 2022,3257.10,3249.80,3266.10,3226.00,910.80K,-0.07%
Dec 27 2022,3259.50,3269.20,3273.80,3231.50,835.88K,0.20%
Dec 26 2022,3252.90,3228.35,3272.00,3225.05,870.16K,0.76%
Dec 23 2022,3228.35,3217.00,3266.85,3217.00,1.36M,-0.96%
Dec 22 2022,3259.70,3294.00,3294.00,3245.10,1.38M,-0.27%
Dec 21 2022,3268.55,3249.00,3283.05,3240.00,1.43M,0.76%
Dec 20 2022,3243.95,3198.90,3249.00,3163.65,1.53M,1.31%
Dec 19 2022,3202.05,3227.00,3245.50,3194.50,2.12M,-1.18%
Dec 16 2022,3240.25,3275.00,3292.00,3225.20,2.70M,-1.96%
Dec 15 2022,3305.10,3358.80,3364.75,3298.95,1.42M,-1.79%
Dec 14 2022,3365.35,3348.80,3377.00,3340.90,1.21M,1.00%
Dec 13 2022,3332.10,3277.20,3336.45,3267.80,1.38M,1.39%
Dec 12 2022,3286.45,3255.50,3296.00,3236.10,1.53M,-0.19%
Dec 09 2022,3292.75,3374.10,3374.10,3276.35,1.80M,-1.73%
Dec 08 2022,3350.55,3360.00,3380.60,3339.45,1.29M,-0.89%
Dec 07 2022,3380.60,3368.30,3393.70,3354.00,1.17M,-0.14%
Dec 06 2022,3385.35,3400.05,3407.95,3368.00,1.17M,-1.18%
Dec 05 2022,3425.90,3433.00,3439.15,3407.00,1.48M,-0.39%
Dec 02 2022,3439.15,3458.10,3468.90,3413.00,2.41M,-1.05%
Dec 01 2022,3475.65,3425.00,3480.00,3420.00,2.18M,2.50%
Nov 30 2022,3390.80,3383.00,3414.90,3375.00,3.41M,-0.19%
Nov 29 2022,3397.35,3383.00,3429.00,3383.00,1.58M,0.06%
Nov 28 2022,3395.25,3366.00,3417.00,3365.55,2.20M,0.17%
Nov 25 2022,3389.65,3383.00,3403.35,3348.00,1.59M,0.28%
Nov 24 2022,3380.15,3316.25,3392.95,3308.30,1.30M,2.17%
Nov 23 2022,3308.30,3330.00,3330.00,3291.00,1.15M,-0.20%
Nov 22 2022,3314.95,3280.00,3318.95,3255.25,1.15M,0.96%
Nov 21 2022,3283.50,3322.50,3333.70,3273.00,1.30M,-1.79%
Nov 18 2022,3343.45,3350.00,3362.75,3321.00,1.16M,-0.17%
Nov 17 2022,3349.00,3340.00,3360.00,3317.75,1.42M,-0.19%
Nov 16 2022,3355.35,3338.90,3367.90,3321.45,1.75M,0.68%
Nov 15 2022,3332.60,3321.00,3339.95,3292.00,1.40M,-0.09%
Nov 14 2022,3335.50,3324.00,3349.00,3309.00,1.34M,0.59%
Nov 11 2022,3315.95,3269.60,3341.60,3255.05,3.27M,3.44%
Nov 10 2022,3205.65,3170.00,3225.00,3170.00,1.57M,-0.32%
Nov 09 2022,3216.05,3249.80,3249.80,3201.65,1.16M,-0.55%
Nov 07 2022,3233.70,3229.00,3242.80,3195.10,1.47M,0.51%
Nov 04 2022,3217.40,3217.00,3220.05,3166.15,1.46M,0.33%
Nov 03 2022,3206.75,3228.05,3228.05,3195.00,1.42M,-1.08%
Nov 02 2022,3241.70,3270.00,3270.00,3222.05,1.41M,-0.55%
Nov 01 2022,3259.70,3214.50,3262.60,3203.45,2.99M,2.08%
Oct 31 2022,3193.15,3199.00,3199.00,3177.80,1.92M,0.95%
Oct 28 2022,3163.25,3150.00,3178.50,3145.00,1.36M,0.19%
Oct 27 2022,3157.40,3160.70,3174.00,3134.35,2.44M,-0.15%
Oct 25 2022,3162.10,3180.50,3184.25,3151.15,2.07M,0.01%
Oct 24 2022,3161.70,3170.10,3178.00,3155.00,260.95K,0.77%
Oct 21 2022,3137.40,3157.80,3160.40,3127.00,1.02M,-0.63%
Oct 20 2022,3157.30,3105.00,3160.00,3105.00,1.59M,1.14%
Oct 19 2022,3121.85,3159.00,3159.00,3112.00,1.19M,-0.73%
Oct 18 2022,3144.70,3150.00,3155.35,3128.55,1.79M,1.06%
Oct 17 2022D,3111.75,3072.65,3128.40,3071.45,1.52M,0.41%
Oct 14 2022,3099.15,3145.00,3150.00,3071.00,2.25M,-0.13%
Oct 13 2022,3103.30,3100.75,3110.00,3052.35,2.05M,0.08%
Oct 12 2022,3100.75,3084.90,3109.90,3062.05,1.67M,1.02%
Oct 11 2022,3069.55,3100.00,3145.00,3053.35,4.73M,-1.57%
Oct 10 2022,3118.55,3010.00,3127.00,3005.00,3.06M,1.75%
Oct 07 2022,3064.90,3097.40,3105.00,3058.10,1.94M,-1.19%
Oct 06 2022,3101.95,3111.00,3124.00,3092.45,1.79M,0.35%
Oct 04 2022,3091.15,3029.95,3098.00,3023.00,2.15M,3.56%
Oct 03 2022,2984.95,2995.00,3020.70,2974.00,1.76M,-0.65%
Sep 30 2022,3004.55,2990.85,3019.70,2950.10,2.82M,0.24%
Sep 29 2022,2997.30,3054.00,3055.85,2990.00,2.49M,-1.26%
Sep 28 2022,3035.65,2980.00,3049.95,2980.00,2.74M,0.60%
Sep 27 2022,3017.45,3009.40,3025.00,2976.00,2.23M,0.77%
Sep 26 2022,2994.40,2959.85,3025.85,2926.10,2.93M,0.41%
Sep 23 2022,2982.05,3004.00,3022.50,2979.00,2.65M,-0.84%
Sep 22 2022,3007.40,2990.00,3029.95,2979.30,2.02M,0.21%
Sep 21 2022,3001.20,3028.00,3041.40,2998.15,2.25M,-1.29%
Sep 20 2022,3040.30,3050.00,3079.95,3030.00,1.54M,0.38%
Sep 19 2022,3028.80,3036.00,3042.00,2987.80,2.07M,0.67%
Sep 16 2022,3008.70,3076.00,3094.35,3000.00,5.32M,-3.08%
Sep 15 2022,3104.35,3130.00,3137.75,3100.00,2.14M,-0.51%
Sep 14 2022,3120.40,3135.00,3141.40,3113.80,5.09M,-3.37%
Sep 13 2022,3229.35,3263.45,3263.45,3225.00,1.97M,-0.42%
Sep 12 2022,3242.95,3239.90,3269.80,3225.00,1.79M,0.79%
Sep 09 2022,3217.65,3195.00,3233.50,3168.50,1.56M,1.51%
Sep 08 2022,3169.65,3170.00,3183.50,3160.10,1.35M,0.64%
Sep 07 2022,3149.60,3102.00,3161.90,3102.00,1.29M,0.72%
Sep 06 2022,3127.05,3135.50,3140.85,3106.35,1.94M,-0.20%
Sep 05 2022,3133.40,3123.65,3147.95,3112.25,2.15M,0.10%
Sep 02 2022,3130.40,3163.00,3163.00,3120.30,2.05M,-0.04%
Sep 01 2022,3131.70,3190.00,3190.00,3121.00,3.55M,-2.47%
Aug 30 2022,3211.15,3155.00,3226.50,3142.10,3.43M,2.51%
Aug 29 2022,3132.55,3125.00,3142.70,3081.00,2.54M,-2.78%
Aug 26 2022,3222.20,3234.30,3257.00,3216.80,1.46M,0.12%
Aug 25 2022,3218.20,3276.00,3278.15,3214.75,1.95M,-1.14%
Aug 24 2022,3255.35,3292.00,3308.00,3250.20,1.69M,-0.89%
Aug 23 2022,3284.60,3319.95,3341.90,3270.00,1.85M,-2.09%
Aug 22 2022,3354.55,3365.00,3384.10,3347.40,1.54M,-0.92%
Aug 19 2022,3385.75,3387.00,3421.50,3371.25,1.40M,0.13%
Aug 18 2022,3381.25,3390.00,3392.00,3362.00,1.43M,-0.58%
Aug 17 2022,3401.10,3385.10,3417.95,3371.10,1.62M,0.25%
Aug 16 2022,3392.70,3411.00,3414.85,3387.50,839.94K,-0.26%
Aug 12 2022,3401.55,3419.00,3419.00,3381.25,1.47M,-0.61%
Aug 11 2022,3422.50,3400.00,3428.70,3375.05,1.45M,2.03%
Aug 10 2022,3354.25,3385.00,3385.00,3335.00,1.88M,-0.60%
Aug 08 2022,3374.45,3365.00,3378.90,3336.00,1.07M,0.28%
Aug 05 2022,3365.05,3361.20,3377.00,3355.00,1.11M,0.30%
Aug 04 2022,3354.95,3350.00,3387.90,3307.35,2.15M,0.46%
Aug 03 2022,3339.50,3280.00,3349.00,3277.05,2.90M,1.45%
Aug 02 2022,3291.80,3290.00,3312.90,3271.65,1.27M,-0.21%
Aug 01 2022,3298.80,3327.00,3327.00,3271.00,1.31M,-0.09%
Jul 29 2022,3301.90,3290.00,3317.30,3275.00,2.43M,1.27%
Jul 28 2022,3260.50,3216.00,3264.00,3201.65,2.11M,2.25%
Jul 27 2022,3188.85,3115.00,3194.10,3110.00,1.39M,2.34%
Jul 26 2022,3115.90,3164.70,3168.90,3096.50,2.64M,-1.61%
Jul 25 2022,3166.75,3165.00,3186.45,3149.10,1.80M,-0.13%
Jul 22 2022,3171.00,3185.00,3197.00,3143.50,2.08M,-0.20%
Jul 21 2022,3177.30,3167.00,3184.00,3144.05,2.42M,0.39%
Jul 20 2022,3164.80,3107.80,3171.95,3098.05,3.40M,2.95%
Jul 19 2022,3074.25,3030.05,3078.95,3030.05,1.87M,0.35%
Jul 18 2022,3063.50,3023.00,3076.95,3014.30,3.20M,2.30%
Jul 15 2022,2994.60,3018.55,3028.90,2953.00,4.57M,-0.14%
Jul 14 2022D,2998.75,3056.00,3057.00,2967.00,4.76M,-1.32%
Jul 13 2022,3038.75,3104.00,3110.00,3035.00,3.86M,-1.49%
Jul 12 2022,3084.70,3114.90,3136.20,3080.25,3.73M,-0.93%
Jul 11 2022,3113.80,3206.15,3225.00,3106.00,6.97M,-4.64%
Jul 08 2022E,3265.45,3300.00,3305.00,3250.00,2.14M,-0.68%
Jul 07 2022,3287.85,3271.00,3319.40,3265.05,1.99M,0.83%
Jul 06 2022,3260.75,3218.50,3268.50,3202.25,2.18M,1.38%
Jul 05 2022,3216.30,3255.00,3272.00,3206.95,2.17M,-0.58%
Jul 04 2022,3235.05,3312.00,3317.95,3225.05,2.62M,-2.41%
Jul 01 2022,3315.10,3260.00,3333.00,3252.05,1.50M,1.47%
Jun 30 2022,3267.10,3272.00,3310.90,3255.00,2.72M,-0.71%
Jun 29 2022,3290.50,3271.00,3333.00,3271.00,2.13M,-0.83%
Jun 28 2022,3318.15,3307.00,3330.00,3272.60,1.40M,0.10%
Jun 27 2022,3314.70,3350.00,3362.90,3306.50,2.04M,0.66%
Jun 24 2022,3293.10,3339.00,3345.00,3277.50,2.13M,-0.47%
Jun 23 2022,3308.80,3222.95,3318.00,3222.95,3.69M,2.66%
Jun 22 2022,3222.95,3199.90,3250.55,3183.00,3.34M,0.34%
Jun 21 2022,3211.95,3130.00,3237.75,3125.40,2.96M,3.20%
Jun 20 2022,3112.40,3094.00,3138.75,3069.00,1.50M,0.76%
Jun 17 2022,3088.90,3092.00,3118.75,3023.85,5.24M,-1.69%
Jun 16 2022,3142.00,3240.00,3244.85,3133.05,2.03M,-2.01%
Jun 15 2022,3206.30,3218.50,3234.00,3201.00,1.40M,-0.13%
Jun 14 2022,3210.55,3190.00,3238.90,3174.70,2.61M,-0.28%
Jun 13 2022,3219.60,3290.00,3293.00,3192.45,3.03M,-4.18%
Jun 10 2022,3359.90,3382.00,3393.00,3352.00,1.53M,-1.96%
Jun 09 2022,3427.10,3385.00,3437.00,3353.10,1.28M,0.67%
Jun 08 2022,3404.15,3380.15,3413.95,3346.50,2.19M,1.23%
Jun 07 2022,3362.70,3401.05,3418.85,3356.00,2.31M,-1.99%
Jun 06 2022,3430.95,3418.00,3453.00,3377.15,1.08M,-0.27%
Jun 03 2022,3440.15,3459.40,3477.30,3431.20,1.91M,0.50%
Jun 02 2022,3423.00,3355.00,3432.00,3346.30,2.66M,2.02%
Jun 01 2022,3355.20,3388.00,3388.00,3340.05,1.49M,-0.27%
May 31 2022,3364.35,3354.15,3383.40,3325.00,4.84M,-0.32%
May 30 2022,3375.25,3297.00,3386.60,3286.35,2.09M,3.49%
May 27 2022,3261.30,3253.20,3278.90,3229.20,3.10M,1.06%
May 26 2022,3226.95,3191.00,3241.50,3180.55,2.81M,1.87%
May 25 2022D,3167.65,3292.85,3292.85,3154.05,3.55M,-3.66%
May 24 2022,3288.00,3315.15,3324.85,3275.60,1.71M,-1.02%
May 23 2022,3321.75,3304.80,3338.90,3267.00,2.29M,0.87%
May 20 2022,3293.00,3310.00,3313.90,3270.05,3.07M,0.95%
May 19 2022,3261.95,3397.00,3405.00,3230.00,4.64M,-5.42%
May 18 2022,3448.80,3465.00,3495.00,3443.05,1.87M,-0.08%
May 17 2022,3451.60,3370.00,3467.00,3350.40,1.75M,2.22%
May 16 2022,3376.80,3415.00,3430.00,3366.60,1.20M,-1.12%
May 13 2022,3414.90,3435.00,3439.90,3382.15,2.19M,0.18%
May 12 2022,3408.65,3378.00,3449.70,3350.10,2.81M,-0.10%
May 11 2022,3412.00,3435.00,3448.45,3382.15,1.84M,-0.78%
May 10 2022,3438.75,3434.00,3464.80,3422.00,1.62M,-0.18%
May 09 2022,3445.10,3398.00,3456.00,3346.85,2.48M,0.36%
May 06 2022,3432.60,3459.00,3474.50,3424.50,2.01M,-2.30%
May 05 2022,3513.40,3512.10,3533.00,3485.35,1.61M,0.97%
May 04 2022,3479.75,3538.50,3545.45,3465.30,2.31M,-1.77%
May 02 2022,3542.40,3519.90,3547.95,3492.75,1.32M,-0.12%
Apr 29 2022,3546.70,3597.00,3623.25,3536.85,2.05M,-1.05%
Apr 28 2022,3584.30,3588.00,3604.40,3538.05,1.70M,0.65%
Apr 27 2022,3561.20,3546.00,3568.45,3506.30,1.73M,0.42%
Apr 26 2022,3546.30,3575.15,3587.90,3518.15,1.94M,-0.05%
Apr 25 2022,3548.20,3558.00,3584.00,3533.10,1.96M,-1.78%
Apr 22 2022,3612.55,3581.10,3617.00,3571.50,1.58M,-0.44%
Apr 21 2022,3628.65,3580.00,3644.00,3567.40,2.28M,2.02%
Apr 20 2022,3556.80,3500.00,3569.15,3480.00,2.64M,2.45%
Apr 19 2022,3471.90,3550.00,3563.55,3439.15,3.17M,-1.59%
Apr 18 2022,3528.05,3610.00,3610.00,3522.50,3.82M,-3.66%
Apr 13 2022,3661.95,3707.00,3709.85,3655.55,1.62M,-0.79%
Apr 12 2022,3691.10,3683.00,3739.00,3648.35,4.48M,-0.14%
Apr 11 2022E,3696.40,3690.00,3712.35,3656.10,2.29M,0.29%
Apr 08 2022,3685.65,3690.00,3705.00,3642.50,2.30M,0.04%
Apr 07 2022,3684.15,3745.50,3745.50,3679.00,2.49M,-1.90%
Apr 06 2022,3755.35,3809.30,3809.30,3731.15,2.05M,-1.56%
Apr 05 2022,3814.80,3772.00,3835.60,3772.00,2.31M,1.18%
Apr 04 2022,3770.35,3762.00,3780.00,3737.10,1.47M,0.31%
Apr 01 2022,3758.75,3748.00,3763.00,3728.05,1.39M,0.50%
Mar 31 2022,3739.95,3740.00,3754.65,3720.20,2.17M,0.23%
Mar 30 2022,3731.55,3738.00,3738.00,3706.20,1.58M,0.71%
Mar 29 2022,3705.35,3694.75,3722.00,3691.00,2.69M,-0.06%
Mar 28 2022,3707.70,3695.00,3713.00,3661.20,1.76M,0.01%
Mar 25 2022,3707.45,3759.90,3779.50,3672.00,1.69M,-1.13%
Mar 24 2022,3749.85,3700.00,3758.20,3695.00,1.88M,1.01%
Mar 23 2022,3712.40,3708.00,3729.80,3690.00,1.60M,0.31%
Mar 22 2022,3700.95,3640.00,3711.00,3625.00,2.91M,2.05%
Mar 21 2022,3626.70,3696.00,3713.95,3615.00,2.41M,-1.25%
Mar 17 2022,3672.75,3696.60,3710.00,3660.30,3.60M,0.46%
Mar 16 2022,3655.90,3640.50,3668.00,3616.25,3.09M,1.73%
Mar 15 2022,3593.90,3659.00,3659.00,3585.40,3.65M,-1.35%
Mar 14 2022,3643.00,3580.00,3648.35,3580.00,1.77M,1.22%
Mar 11 2022,3599.15,3603.25,3639.85,3592.85,1.62M,-0.60%
Mar 10 2022,3620.95,3684.00,3684.00,3615.00,2.01M,-0.32%
Mar 09 2022,3632.60,3605.00,3654.00,3597.05,2.72M,0.91%
